-0.1789429485797882,-0.10438548773527145,-0.09474299103021622,-0.08326943218708038,-0.07025707513093948,-0.052407313138246536,-0.039736341685056686,-0.019736742600798607,0.000670683104544878,-0.4307955801486969,-0.051528315991163254,-0.05468487739562988,-0.06862148642539978,-0.06608903408050537,-0.10072165727615356,-0.09909199923276901,-0.10949453711509705,-0.11593648791313171,-0.20503826439380646
-0.30054646730422974,-0.19780988991260529,-0.20045040547847748,-0.25498008728027344,-0.21973364055156708,-0.21007992327213287,-0.17189565300941467,-0.1602811962366104,-0.1744784563779831,-0.16573713719844818,-0.1563817709684372,-0.16246847808361053,-0.21272364258766174,-0.17450274527072906,-0.24125975370407104,-0.2439398169517517,-0.20671389997005463,-0.12956051528453827,-0.20324105024337769
-0.3010437488555908,-0.39514321088790894,-0.5165128707885742,-0.5133577585220337,-0.5091816186904907,-0.5084304213523865,-0.5416743159294128,-0.5506677627563477,-0.550872802734375,-0.545826256275177,-0.5359570384025574,-0.526357889175415,-0.50667405128479,-0.5246523022651672,-0.5081133246421814,-0.523269534111023,-0.5246560573577881,-0.19654320180416107,-0.237235426902771
-0.31932270526885986,-0.3890206217765808,-0.4819253385066986,-0.4878237843513489,-0.4890611469745636,-0.5104826092720032,-0.534485936164856,-0.5072190761566162,-0.5419312715530396,-0.5316298007965088,-0.5005843043327332,-0.49668800830841064,-0.5451143980026245,-0.4862569272518158,-0.5089620351791382,-0.4791049659252167,-0.5263857245445251,-0.22604575753211975,-0.2350926548242569
-0.32578444480895996,-0.40356767177581787,-0.48178818821907043,-0.486205130815506,-0.49096280336380005,-0.5573903322219849,-0.5087538957595825,-0.4957318902015686,-0.562260091304779,-0.5291080474853516,-0.5650573372840881,-0.6061859726905823,-0.46466052532196045,-0.5116605758666992,-0.4785676896572113,-0.47800904512405396,-0.5028988122940063,-0.226051464676857,-0.249403715133667
-0.3491761088371277,-0.4203951358795166,-0.46303898096084595,-0.4715363085269928,-0.47521844506263733,-0.5759868621826172,-0.5507867336273193,-0.5137565732002258,-0.5539402365684509,-0.5299398899078369,-0.5187450051307678,-0.605306088924408,-0.437277615070343,-0.47919273376464844,-0.4517201781272888,-0.4775278568267822,-0.517137348651886,-0.21952393651008606,-0.24707669019699097
-0.3681136965751648,-0.423289954662323,-0.45438849925994873,-0.46323439478874207,-0.4858170449733734,-0.579685389995575,-0.48461368680000305,-0.5291606187820435,-0.5552706122398376,-0.5565057396888733,-0.5632990002632141,-0.6176014542579651,-0.39515578746795654,-0.4686499238014221,-0.4392489194869995,-0.4599405527114868,-0.5278372764587402,-0.24390195310115814,-0.26076841354370117
-0.37190473079681396,-0.42593979835510254,-0.4472600519657135,-0.4613330364227295,-0.47640544176101685,-0.5660495162010193,-0.4824599325656891,-0.5358999967575073,-0.5476295948028564,-0.5270150303840637,-0.5362717509269714,-0.6094919443130493,-0.45092853903770447,-0.45930641889572144,-0.4652021527290344,-0.4509836733341217,-0.4989562928676605,-0.26653701066970825,-0.2722228765487671
-0.3858434855937958,-0.4566051661968231,-0.42811650037765503,-0.4342188537120819,-0.47577208280563354,-0.5092527270317078,-0.473968505859375,-0.5062251687049866,-0.5553728342056274,-0.5428526401519775,-0.565110981464386,-0.6319814324378967,-0.4495057761669159,-0.4563068151473999,-0.42591702938079834,-0.4530671238899231,-0.46998777985572815,-0.25858330726623535,-0.28602173924446106
-0.38495317101478577,-0.41515329480171204,-0.43735504150390625,-0.44813036918640137,-0.4562220275402069,-0.5189353227615356,-0.49171754717826843,-0.5278714299201965,-0.550611138343811,-0.5535418391227722,-0.5576337575912476,-0.6087451577186584,-0.4240625202655792,-0.4371615946292877,-0.44725102186203003,-0.435458779335022,-0.5064223408699036,-0.30804258584976196,-0.3049524426460266
-0.42205774784088135,-0.4670661985874176,-0.41093626618385315,-0.4422057271003723,-0.4466651678085327,-0.5522300601005554,-0.5987396836280823,-0.5653011798858643,-0.5566814541816711,-0.5617618560791016,-0.579002857208252,-0.6358553171157837,-0.4373520612716675,-0.4277244806289673,-0.42639482021331787,-0.44973233342170715,-0.47671380639076233,-0.2804306149482727,-0.32089099287986755
-0.4306796193122864,-0.4010726809501648,-0.408928781747818,-0.4127553403377533,-0.4627850353717804,-0.5498502254486084,-0.5045700073242188,-0.5511971712112427,-0.5342815518379211,-0.561333179473877,-0.5814352631568909,-0.616906464099884,-0.431144654750824,-0.4488588571548462,-0.44053471088409424,-0.43286582827568054,-0.4830811321735382,-0.2888801693916321,-0.32278919219970703
