0.3505740032094803,0.1359708677940995,0.10578940871497346,0.12035551166522651,0.04431551660288853,0.0449327243550179,0.04524132823108258,0.04585853598321195,0.16818911245525245,0.08671768917417602,0.03950129613627947,0.03857548450808542,0.06906554746327614,0.03839032218244661,0.06962103444019258,0.06918898901370202,0.03771139365510431,0.2675595605480805,0.8813726700407357
0.11967658313788421,0.0,0.015059869151956548,0.0,0.0,0.0,0.0,0.0,6.172077521293668e-05,0.0003086038760646834,0.0002468831008517467,6.172077521293668e-05,0.0,0.0002468831008517467,0.0006789285273423034,0.0,0.03042834217997778,0.0,0.20478953215652387
0.13399580298728553,0.00018516232563881003,1.0,0.9966053573632885,0.30557955807924947,0.18670534501913344,0.018639674114306875,0.14059992593506976,0.10807307739785212,0.031477595358597704,0.07838538452042958,0.17041106036291817,0.16948524873472412,0.1009751882483644,0.024935193186026418,0.0006172077521293668,0.24064930255524009,0.0,0.12850265399333416
0.16368349586470807,0.00012344155042587335,0.4056906554746328,0.19003826688063202,0.05480804838908777,0.2554622886063449,0.2562646586841131,0.6376373287248488,0.40038266880632023,0.3837180594988273,0.39890137020120975,0.16096778175533885,0.1580051845451179,0.1982471299839526,0.19904950006172079,0.2325638810023454,0.3639056906554746,0.0,0.06672015800518455
0.13195901740525862,0.00018516232563881003,0.11338106406616467,0.02042957659548204,0.005678311319590174,0.15757313911862733,0.00012344155042587335,0.09924700654240218,0.13979755585730158,0.3699543266263424,0.29527218861868904,0.17411430687569435,6.172077521293668e-05,0.11868905073447722,0.07363288482903345,0.06560918405135169,0.0960992470065424,6.172077521293668e-05,0.03555116652265152
0.08690285149981483,0.0,0.09807431181335638,0.019935810393778546,0.0646216516479447,0.09634613010739415,0.0,0.1590544377237378,0.2480557955807925,0.20299962967534874,0.1891741760276509,0.20269102579928405,0.0,0.14991976299222318,0.042278731020861625,0.03493395877052216,0.06567090482656462,0.0,0.03474879644488335
0.11683742747808913,0.00012344155042587335,0.05289470435748673,0.0048142204666090605,0.018207628687816318,0.050425873348969266,6.172077521293668e-05,0.0965930132082459,0.0942476237501543,0.032958893963708186,0.12782372546599186,0.03190964078508826,0.0,0.0794346376990495,0.065300580175287,0.09807431181335638,0.11227009011233181,0.0,0.034131588692753984
0.35588198987779285,0.00018516232563881003,0.05437600296259721,0.006604122947784224,0.0038266880632020737,0.06641155412911987,0.00018516232563881003,0.06523885940007407,0.07894087149734601,0.09430934452536724,0.1736822614492038,0.016602888532279966,0.00012344155042587335,0.033329218614985806,0.00462905814097025,0.053882236760893716,0.2628687816318973,6.172077521293668e-05,0.06449821009751883
0.959079126033823,0.0002468831008517467,0.0553635353660042,0.021725712874953708,0.017899024811751634,0.35588198987779285,0.0002468831008517467,0.03363782249105049,0.048389087766942354,0.016973213183557587,0.14183434143932847,0.12442908282928034,0.00012344155042587335,0.03246512776200469,0.019071719540797432,0.039069250709788915,0.2628687816318973,0.0,0.06437476854709295
0.2557708924824096,0.00018516232563881003,0.04061227009011233,0.022960128379212442,0.04974694482162696,0.30959140846809036,0.00012344155042587335,0.30971485001851623,0.1250462905814097,0.04758671768917418,0.01814590791260338,0.03190964078508826,0.0,0.07937291692383656,0.24780891247994075,0.2545981977533638,0.20392544130354276,0.0,0.032958893963708186
0.1320824589556845,6.172077521293668e-05,0.04203184792000988,0.007221330699913591,0.03406986791754105,0.018207628687816318,6.172077521293668e-05,0.23719293914331563,0.08350820886310333,0.06295519071719541,0.23250216022713246,0.18602641649179114,6.172077521293668e-05,0.04906801629428466,0.15609184051351685,0.025367238612516975,0.14158745833847672,6.172077521293668e-05,0.14059992593506976
0.16275768423651402,0.00018516232563881003,0.04357486730033329,0.022960128379212442,0.018886557215158622,0.002283668682878657,0.00012344155042587335,0.03684730280212319,0.09850635723984694,0.06239970374027898,0.1088754474756203,0.10850512282434267,0.00012344155042587335,0.018392791013455128,0.050240711023330456,0.05733860017281817,0.17905196889272929,0.0,0.1709665473398346
