8000,16.0,-8.46,423.32
5,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
6,3,0,9
7,3,0,9
